run_name,index,row,matrix,u_front_speed_mm_per_day,u_front_width_mm,u_diffusivity_ratio,u_resection_time,u_chemo_kill_rate,u_rt_alpha,u_rt_alpha_beta_ratio,u_seed_peak_density,u_seed_sigma_mm,u_gaussian_seed_x_fraction,u_gaussian_seed_y_fraction,u_gaussian_seed_z_fraction,front_speed_mm_per_day,front_width_mm,diffusivity_ratio,resection_time,chemo_kill_rate,rt_alpha,rt_alpha_beta_ratio,seed_peak_density,seed_sigma_mm,gaussian_seed_x_fraction,gaussian_seed_y_fraction,gaussian_seed_z_fraction,white_matter_diffusivity,rho,gaussian_seed_mass,gaussian_seed_diffusion_time,seed_enhancing_radius_mm,s,seed_voxel_i,seed_voxel_j,seed_voxel_k
r0001_AB-front_width_mm,16,1,AB:front_width_mm,0.7138753347098827,0.9973559295758605,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,2.991298219839989,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.20384533062929608,0.02278144895096547,17423.467341916315,59.56435364716334,9.122375439644998,3.648786917044866,161,93,78
r0001_AB-diffusivity_ratio,17,1,AB:diffusivity_ratio,0.7138753347098827,0.22460899036377668,0.9048155201599002,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,64.51059392795283,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_AB-resection_time,18,1,AB:resection_time,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.9909806195646524,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,198.46670532599092,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_AB-chemo_kill_rate,19,1,AB:chemo_kill_rate,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.5761975646018982,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0028094436085377658,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_AB-rt_alpha,20,1,AB:rt_alpha,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.7555015059188008,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.09614575650943742,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_AB-rt_alpha_beta_ratio,21,1,AB:rt_alpha_beta_ratio,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.9260074766352773,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,11.408059813082218,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_AB-seed_peak_density,22,1,AB:seed_peak_density,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.5807855166494846,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.8323142066597938,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17044.40141779912,59.56435364716334,8.830457178384936,8.527907700969818,161,93,78
r0001_AB-seed_sigma_mm,23,1,AB:seed_sigma_mm,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.9638352692127228,0.9991612229496241,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,19.14785925659139,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,94074.21905906932,183.32025705511626,16.003683507912974,14.960789186322486,161,93,78
r0001_AB-gaussian_seed_x_fraction,24,1,AB:gaussian_seed_x_fraction,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.5050529474392533,0.3716751867905259,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.49725274725274726,0.4151376146788991,0.6510989010989011,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,90,90,118
r0001_AB-gaussian_seed_y_fraction,25,1,AB:gaussian_seed_y_fraction,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.6178045971319079,0.7898861272260547,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4518348623853211,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,98,78
r0001_AB-gaussian_seed_z_fraction,26,1,AB:gaussian_seed_z_fraction,0.7138753347098827,0.22460899036377668,0.1911443155258894,0.6719780275598168,0.02999731805175543,0.6225469894707203,0.02861697878688574,0.62706199567765,0.496973660774529,0.9991612229496241,0.3716751867905259,0.7516436278820038,0.1362922153847972,1.2798695989979474,2.411507578280968,144.23626468516886,0.0005470127068525195,0.06455833290114775,4.228935830295086,0.85082479827106,10.914609809531749,0.8873626373626373,0.4288990825688073,0.43131868131868134,0.08721813152554113,0.05324457096703637,17423.467341916315,59.56435364716334,9.122375439644998,8.527907700969818,161,93,78
r0001_B,27,1,B,0.9164142711088061,0.9973559295758605,0.9048155201599002,0.9909806195646524,0.5761975646018982,0.7555015059188008,0.9260074766352773,0.5807855166494846,0.9638352692127228,0.5050529474392533,0.6178045971319079,0.7516436278820038,0.20939808322631817,2.991298219839989,64.51059392795283,198.46670532599092,0.0028094436085377658,0.09614575650943742,11.408059813082218,0.8323142066597938,19.14785925659139,0.49725274725274726,0.6032110091743119,0.6730769230769231,0.3131860567963957,0.03500120480089065,92027.53511933248,183.32025705511626,15.49156169333788,6.401186992855447,90,131,122
r0002_A,28,2,A,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-front_speed_mm_per_day,29,2,AB:front_speed_mm_per_day,0.34110998921096325,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.06183320102500548,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.07748436856254814,0.012335858250920631,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-front_width_mm,30,2,AB:front_width_mm,0.9806788312271237,0.13281796034425497,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,1.1570983436008226,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.1388318114683964,0.10369276293112117,6847.844920813817,30.38546623300587,7.187431464468761,6.737172669756329,100,25,85
r0002_AB-diffusivity_ratio,31,2,AB:diffusivity_ratio,0.9806788312271237,0.8363122791051865,0.618065694347024,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,17.223895769742377,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-resection_time,32,2,AB:resection_time,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.05103091709315777,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,38.67525590583682,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-chemo_kill_rate,33,2,AB:chemo_kill_rate,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.9102866845205426,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.007643289080418774,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-rt_alpha,34,2,AB:rt_alpha,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.1685819337144494,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.016570291653159732,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-rt_alpha_beta_ratio,35,2,AB:rt_alpha_beta_ratio,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.6819585859775543,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,9.455668687820435,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,85
r0002_AB-seed_peak_density,36,2,AB:seed_peak_density,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.09403377491980791,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.6376135099679231,7.79557133672778,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,4757.416377277291,30.38546623300587,2.7184680959453495,3.1104669142367185,100,25,85
r0002_AB-seed_sigma_mm,37,2,AB:seed_sigma_mm,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2448060642927885,0.5731158247217536,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,8.056661888447264,0.5521978021978022,0.11697247706422019,0.4697802197802198,0.3007052997852466,0.047873629510925025,7559.193814916759,32.45490039237932,7.428154096004813,3.2146431814613035,100,25,85
r0002_AB-gaussian_seed_x_fraction,38,2,AB:gaussian_seed_x_fraction,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.8201521039009094,0.032143463380634785,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.75,0.19495412844036697,0.4807692307692308,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,136,42,87
r0002_AB-gaussian_seed_y_fraction,39,2,AB:gaussian_seed_y_fraction,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.35832513868808746,0.7464181073009968,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.3876146788990826,0.6456043956043956,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,84,117
r0002_AB-gaussian_seed_z_fraction,40,2,AB:gaussian_seed_z_fraction,0.9806788312271237,0.8363122791051865,0.9134354311972857,0.2711986592039466,0.44390894938260317,0.9641378577798605,0.8844698099419475,0.7944588456302881,0.2174437204375863,0.5731158247217536,0.032143463380634785,0.2539360886439681,0.2399654484619862,2.506238308161122,67.12292330181758,76.10377206467092,0.0018902048049817316,0.17962727142658816,11.07575847953558,0.9177835382521152,7.79557133672778,0.5521978021978022,0.11697247706422019,0.36538461538461536,0.3007052997852466,0.047873629510925025,6847.844920813817,30.38546623300587,7.187431464468761,3.1104669142367185,100,25,66
r0002_B,41,2,B,0.34110998921096325,0.13281796034425497,0.618065694347024,0.05103091709315777,0.9102866845205426,0.1685819337144494,0.6819585859775543,0.09403377491980791,0.2448060642927885,0.8201521039009094,0.35832513868808746,0.2539360886439681,0.06183320102500548,1.1570983436008226,17.223895769742377,38.67525590583682,0.007643289080418774,0.016570291653159732,9.455668687820435,0.6376135099679231,8.056661888447264,0.75,0.4105504587155963,0.36538461538461536,0.03577354724278527,0.026719077668275006,5251.613152744169,32.45490039237932,2.809515474558668,6.962815160010861,136,89,66
r0003_A,42,3,A,0.41409105714410543,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.07218119470269384,1.6870976439418497,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,18.887218234467788,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.06088836175991135,0.021392121244993498,65582.76808550447,178.36350631820625,4.597170240305451,11.195094902947293,27,114,38
r0003_AB-front_speed_mm_per_day,43,3,AB:front_speed_mm_per_day,0.5561567265540361,0.4760639285668731,0.26072743348777294,0.8414064655080438,0.6815029373392463,0.166895623318851,0.2884784583002329,0.04509772825986147,0.9524516966193914,0.06566881574690342,0.6737346928566694,0.02306760661303997,0.09755303798042188,1.6870976439418497,3.3224225592811596,173.03909913636744,0.003851463335967369,0.01648679402105436,6.307827666401863,0.6180390913039445,18.887218234467788,0.1510989010989011,0.5252293577981652,0.21153846153846154,0.08229075026806977,0.028911497307438687,65582.76808550447,178.36350631820625,4.597170240305451,11.195094902947293,27,114,38
